BUSINESS_UNIT,JOURNAL_ID,JOURNAL_DATE,FISCAL_YEAR,ACCOUNTING_PERIOD,PROJECT_ID,ACTIVITY_ID,AWARD_ID,FUND_CODE,DEPTID,PROGRAM_CODE,ACCOUNT,ACCOUNT_DESCR,TRANSACTION_SOURCE,SOURCE_DOCUMENT_ID,VENDOR_EMPLOYEE_ID,VENDOR_EMPLOYEE_NAME,TRANSACTION_DESCR,AMOUNT
UNIV1,JR250700375,7/6/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2507004280,E100073,Parker Bennett,Payroll fringe charge,3233.88
UNIV1,JR250700396,7/6/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2507004514,E100017,Alex Martinez,Employer fringe benefit allocation,913.88
UNIV1,JR250700505,7/6/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,541100,Domestic Travel,TRV,EXP2507000376,V200013,Greenline Environmental Testing,Project collaboration travel,758.49
UNIV1,JR250700513,7/6/25,2026,1,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D90015,RDSCI,533100,Software and Cloud Services,AP,VCH2507002269,V200005,Quantum Compute Services Inc,Data analysis platform subscription,12654.27
UNIV1,JR250700514,7/6/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,571100,Publication and Dissemination,AP,VCH2507002279,V200014,Midwest University Subaward Office,Research dissemination expense,216.89
UNIV1,JR250700529,7/6/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,533100,Software and Cloud Services,AP,VCH2507002339,V200016,Vector Consulting Associates,Research software license,11938.76
UNIV1,JR250700537,7/6/25,2026,1,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2507006122,E100023,Logan Martinez,Research scientist payroll,2151.37
UNIV1,JR250700541,7/6/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,532100,Scientific Equipment,AP,VCH2507002396,V200006,Scholarly Publishing Group,Specialized research equipment,38016.95
UNIV1,JR250700544,7/6/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2507006198,E100028,Skyler Bennett,Refund: faculty salary allocation,-3445.79
UNIV1,JR250700556,7/6/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2507006325,E100090,Casey Lewis,Employer fringe benefit allocation,2568.83
UNIV1,JR250700044,7/7/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507000497,E100054,Taylor Singh,Doctoral research appointment,1643.17
UNIV1,JR250700088,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507000995,E100072,Morgan Turner,Graduate assistant payroll,3132.83
UNIV1,JR250700094,7/7/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507001069,E100150,Sage Bennett,Graduate assistant payroll,2855.9
UNIV1,JR250700114,7/7/25,2026,1,PRJ-250417-02,INDIRECT,AWD-FED-25-00417,52010,D12020,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2507000082,V200008,University Core Imaging Center,Indirect cost assessment,17059.9
UNIV1,JR250700129,7/7/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507001449,E100047,Alex Nguyen,Laboratory technician payroll,2675.41
UNIV1,JR250700150,7/7/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2507001689,E100113,Rowan Foster,Faculty salary allocation,4594.28
UNIV1,JR250700159,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2507001793,E100120,Drew Martinez,Laboratory technician payroll,3153.82
UNIV1,JR250700179,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2507002009,E100111,Morgan Walker,Summer research salary,4184.99
UNIV1,JR250700235,7/7/25,2026,1,PRJ-250417-04,INDIRECT,AWD-FED-25-00417,52010,D90015,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2507000181,V200020,Advanced Sensor Technologies Inc,Facilities and administrative cost allocation,453.39
UNIV1,JR250700245,7/7/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,541200,Foreign Travel,TRV,EXP2507000192,V200002,Northstar Laboratory Products Inc,International research conference travel,995.57
UNIV1,JR250700245,7/7/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,531100,Laboratory Supplies,AP,VCH2507001099,V200020,Advanced Sensor Technologies Inc,Glassware and sample preparation supplies,2658.7
UNIV1,JR250700308,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2507003504,E100074,Jordan Reed,Research scientist payroll,1870.97
UNIV1,JR250700310,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2507003528,E100137,Hayden Owens,Payroll fringe charge,537.32
UNIV1,JR250700356,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2507004057,E100109,Cameron Singh,Faculty effort charge,4330.44
UNIV1,JR250700400,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,514000,Temporary Wages,PAY,PAY2507004563,E100135,Avery Owens,Hourly research assistant wages,638.34
UNIV1,JR250700405,7/7/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2507004628,E100127,Riley Ellis,Employer fringe benefit allocation,1613.32
UNIV1,JR250700410,7/7/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507004686,E100077,Blake Ellis,Postdoctoral researcher payroll,2167.19
UNIV1,JR250700420,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507004797,E100174,Alex Harris,Doctoral research appointment,2269.65
UNIV1,JR250700424,7/7/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2507004848,E100106,Hayden Martinez,Laboratory technician payroll,4714.6
UNIV1,JR250700443,7/7/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,532100,Scientific Equipment,AP,VCH2507001956,V200011,Genome Analytics Partners,Laboratory equipment purchase,74466.03
UNIV1,JR250700471,7/7/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,561100,Core Facility Charges,INT,JRN2507000283,V200002,Northstar Laboratory Products Inc,Genomics core service charge,290.39
UNIV1,JR250700528,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,531200,Computing and Office Supplies,AP,VCH2507002336,V200007,National Research Travel Services,Computer accessories and office supplies,455.93
UNIV1,JR250700533,7/7/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2507006079,E100109,Cameron Singh,Faculty effort charge,9058.02
UNIV1,JR250700552,7/7/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2507002453,V200008,University Core Imaging Center,Field sampling consumables,5693.84
UNIV1,JR250700030,7/8/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,533100,Software and Cloud Services,AP,VCH2507000124,V200007,National Research Travel Services,Research software license,52.28
UNIV1,JR250700063,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,561100,Core Facility Charges,INT,JRN2507000028,V200013,Greenline Environmental Testing,High-performance computing recharge,10523.48
UNIV1,JR250700087,7/8/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2507000388,V200001,Apex Scientific Supply LLC,Glassware and sample preparation supplies,595.48
UNIV1,JR250700112,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,514000,Temporary Wages,PAY,PAY2507001268,E100142,Sage Walker,Hourly research assistant wages,206.47
UNIV1,JR250700126,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,514000,Temporary Wages,PAY,PAY2507001415,E100147,Cameron Walker,Temporary field staff wages,895.38
UNIV1,JR250700159,7/8/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507001794,E100049,Quinn Martinez,Graduate assistant payroll,1502.6
UNIV1,JR250700195,7/8/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,571100,Publication and Dissemination,AP,VCH2507000874,V200018,Research Participant Services,Scientific poster printing,196.02
UNIV1,JR250700197,7/8/25,2026,1,PRJ-250417-01,INDIRECT,AWD-FED-25-00417,52010,D13040,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2507000145,V200016,Vector Consulting Associates,Facilities and administrative cost allocation,645.28
UNIV1,JR250700206,7/8/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002323,E100109,Cameron Singh,Laboratory technician payroll,2985.38
UNIV1,JR250700224,7/8/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2507002536,E100134,Hayden Lewis,Payroll fringe charge,845.84
UNIV1,JR250700232,7/8/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2507002628,E100046,Rowan Bennett,Employer fringe benefit allocation,232.81
UNIV1,JR250700234,7/8/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531200,Computing and Office Supplies,AP,VCH2507001057,V200005,Quantum Compute Services Inc,Data storage media and peripherals,2474.2
UNIV1,JR250700243,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2507002749,E100049,Quinn Martinez,Employer fringe benefit allocation,712.07
UNIV1,JR250700247,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002800,E100122,Avery Johnson,Postdoctoral researcher payroll,4283.48
UNIV1,JR250700247,7/8/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2507001104,V200020,Advanced Sensor Technologies Inc,Reagents and consumable laboratory supplies,33.77
UNIV1,JR250700278,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,511000,Faculty Salaries,PAY,PAY2507003169,E100035,Parker Owens,Faculty salary allocation,4554.98
UNIV1,JR250700354,7/8/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2507001579,V200019,Open Access Journal Services,Field sampling consumables,521.38
UNIV1,JR250700370,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2507001650,V200019,Open Access Journal Services,Reagents and consumable laboratory supplies,27.26
UNIV1,JR250700423,7/8/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,571100,Publication and Dissemination,AP,VCH2507001866,V200002,Northstar Laboratory Products Inc,Open access publication fee,4498.45
UNIV1,JR250700478,7/8/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507005455,E100071,Cameron Kim,Doctoral research appointment,2547.63
UNIV1,JR250700491,7/8/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2507005612,E100063,Parker Johnson,Postdoctoral researcher payroll,3581.07
UNIV1,JR250700516,7/8/25,2026,1,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2507002286,V200014,Midwest University Subaward Office,Reagents and consumable laboratory supplies,1526.73
UNIV1,JR250700537,7/8/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2507006126,E100044,Hayden Foster,Laboratory technician payroll,2812.94
UNIV1,JR250700546,7/8/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507006218,E100049,Quinn Martinez,Doctoral research appointment,2429.59
UNIV1,JR250700066,7/9/25,2026,1,PRJ-250417-01,INDIRECT,AWD-FED-25-00417,52010,D12020,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2507000040,V200018,Research Participant Services,Facilities and administrative cost allocation,2549.79
UNIV1,JR250700066,7/9/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2507000748,E100018,Sage Ellis,Employer fringe benefit allocation,527.98
UNIV1,JR250700113,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2507001282,E100179,Skyler Patel,Benefit pool assessment,1872.24
UNIV1,JR250700124,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2507001394,E100065,Quinn Owens,Benefit pool assessment,1324.68
UNIV1,JR250700129,7/9/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507001440,E100158,Avery Kim,Graduate research assistant stipend,1039.72
UNIV1,JR250700131,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,514000,Temporary Wages,PAY,PAY2507001471,E100064,Drew Nguyen,Temporary field staff wages,711.11
UNIV1,JR250700144,7/9/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,511000,Faculty Salaries,PAY,PAY2507001622,E100007,Finley Ibrahim,Summer research salary,2347.86
UNIV1,JR250700149,7/9/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2507001674,E100039,Emerson Harris,Payroll fringe charge,1847.34
UNIV1,JR250700212,7/9/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002393,E100153,Riley Ibrahim,Research scientist payroll,5582.08
UNIV1,JR250700212,7/9/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507002399,E100007,Finley Ibrahim,Graduate research assistant stipend,1999.14
UNIV1,JR250700225,7/9/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002548,E100139,Parker Walker,Postdoctoral researcher payroll,1748.04
UNIV1,JR250700234,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2507002649,E100093,Blake Patel,Faculty effort charge,5807.72
UNIV1,JR250700280,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,514000,Temporary Wages,PAY,PAY2507003185,E100054,Taylor Singh,Student hourly wages,190.68
UNIV1,JR250700298,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507003391,E100136,Skyler Harris,Doctoral research appointment,1586.06
UNIV1,JR250700335,7/9/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,541100,Domestic Travel,TRV,EXP2507000262,V200003,Delta Research Instruments LLC,Field research travel,585.01
UNIV1,JR250700381,7/9/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,551100,Subaward Expenditures,AP,VCH2507001701,V200009,Precision Field Equipment LLC,Subaward invoice reimbursement,34716.96
UNIV1,JR250700395,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2507004498,E100027,Casey Foster,Laboratory technician payroll,7261.4
UNIV1,JR250700408,7/9/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2507004661,E100105,Rowan Harris,Payroll fringe charge,2582.91
UNIV1,JR250700549,7/9/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,531100,Laboratory Supplies,AP,VCH2507002431,V200008,University Core Imaging Center,Glassware and sample preparation supplies,895.86
UNIV1,JR250700024,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,541100,Domestic Travel,TRV,EXP2507000020,V200020,Advanced Sensor Technologies Inc,Domestic conference travel,886.94
UNIV1,JR250700034,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,571100,Publication and Dissemination,AP,VCH2507000142,V200007,National Research Travel Services,Scientific poster printing,182.21
UNIV1,JR250700052,7/10/25,2026,1,PRJ-250417-05,INDIRECT,AWD-FED-25-00417,52010,D90015,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2507000034,V200008,University Core Imaging Center,F&A cost distribution,238.39
UNIV1,JR250700080,7/10/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2507000902,E100090,Casey Lewis,Summer research salary,6971.56
UNIV1,JR250700086,7/10/25,2026,1,PRJ-250417-03,INDIRECT,AWD-FED-25-00417,52010,D14030,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2507000055,V200011,Genome Analytics Partners,Facilities and administrative cost allocation,5455.59
UNIV1,JR250700092,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,561100,Core Facility Charges,INT,JRN2507000046,V200014,Midwest University Subaward Office,High-performance computing recharge,822.38
UNIV1,JR250700103,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507001170,E100118,Sage Gupta,Laboratory technician payroll,1458.92
UNIV1,JR250700107,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2507001207,E100090,Casey Lewis,Payroll fringe charge,353.46
UNIV1,JR250700132,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,533100,Software and Cloud Services,AP,VCH2507000583,V200014,Midwest University Subaward Office,Cloud computing usage,514.88
UNIV1,JR250700178,7/10/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002006,E100124,Skyler Foster,Laboratory technician payroll,3524.93
UNIV1,JR250700197,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002228,E100129,Riley Kim,Research scientist payroll,3837.74
UNIV1,JR250700210,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507002377,E100157,Riley Harris,Doctoral research appointment,1143.03
UNIV1,JR250700247,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2507002801,E100068,Alex Harris,Faculty salary allocation,4187.47
UNIV1,JR250700249,7/10/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,512000,Research Staff Salaries,PAY,PAY2507002824,E100019,Reese Martinez,Postdoctoral researcher payroll,2638.58
UNIV1,JR250700271,7/10/25,2026,1,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,571100,Publication and Dissemination,AP,VCH2507001215,V200015,Coastal State University Research,Research dissemination expense,725.44
UNIV1,JR250700288,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2507003275,E100157,Riley Harris,Faculty effort charge,8759.14
UNIV1,JR250700337,7/10/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2507003834,E100046,Rowan Bennett,Research scientist payroll,3645.01
UNIV1,JR250700371,7/10/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,561100,Core Facility Charges,INT,JRN2507000201,V200013,Greenline Environmental Testing,Genomics core service charge,705.37
UNIV1,JR250700380,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2507004336,E100113,Rowan Foster,Research scientist payroll,4184.92
UNIV1,JR250700400,7/10/25,2026,1,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,532100,Scientific Equipment,AP,VCH2507001771,V200009,Precision Field Equipment LLC,Scientific instrument acquisition,17217.53
UNIV1,JR250700410,7/10/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2507004687,E100086,Riley Lewis,Employer fringe benefit allocation,522.87
UNIV1,JR250700414,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507004723,E100165,Emerson Martinez,Graduate assistant payroll,1900.28
UNIV1,JR250700442,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507005058,E100059,Morgan Nguyen,Graduate research assistant stipend,1639.3
UNIV1,JR250700445,7/10/25,2026,1,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2507001962,V200010,Data Harbor Cloud Systems,Field sampling consumables,9051.54
UNIV1,JR250700488,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507005573,E100144,Reese Ellis,Doctoral research appointment,3365.35
UNIV1,JR250700491,7/10/25,2026,1,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507005613,E100069,Alex Walker,Graduate assistant payroll,870.6
UNIV1,JR250700515,7/10/25,2026,1,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2507005878,E100090,Casey Lewis,Faculty effort charge,5570.21
UNIV1,JR250700522,7/10/25,2026,1,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2507005958,E100043,Hayden Harris,Research scientist payroll,3126.33
UNIV1,JR250700555,7/10/25,2026,1,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2507006314,E100083,Taylor Singh,Graduate research assistant stipend,2355.06
